Unlabel_01,Intensity,Unlabel_02,Intensity,Unlabel_03,Intensity,Glc_Label_01,Intensity,Glc_Label_02,Intensity,Glc_Label_03,Intensity
106.3643,8.2495,110.0886,3.0668,132.237,3.9782,122.916,3.9499,419.0107,853.5,158.2787,5.5245
106.3719,2.8187,110.0952,4.2539,132.2601,3.8992,122.9209,366.7043,419.0629,19.6889,158.2818,4.7168
106.3805,2.3333,110.0989,3.02,132.2969,3.7112,122.9574,4.2581,419.0783,19.4,158.2987,4.3986
106.3929,2.4542,110.1127,3.029,132.3003,3.6621,122.9754,437.188,419.137,19.8222,158.3099,5.1678
106.3979,4.8908,110.1148,3.3987,132.3546,3.7956,122.985,18.183,419.1841,18.5667,158.3271,4.8007
106.4055,2.8382,110.1167,5.9733,132.3613,3.594,122.9942,3.3183,419.2692,26.0889,158.3497,4.3951
106.4145,2.6686,110.123,2.755,132.3624,4.2234,123.0014,3.4712,419.2705,20.2222,158.3882,9.6853
106.416,2.5205,110.1257,3.0846,132.4021,4.1253,123.0084,8.4461,419.2776,15.6444,158.4133,4.2797
106.4372,2.6901,110.1305,5.8641,132.4238,3.951,123.0197,3.614,419.2796,328.4667,158.4978,4.3601
106.4486,2.3255,110.1346,2.7127,132.4715,3.7575,123.0446,4.0777,419.292,381.0444,158.5037,4.0769
106.451,6.2768,110.1407,3.5457,132.523,3.9973,123.0529,3.8296,419.2933,266.0667,158.5195,4.2273
106.472,2.4639,110.1433,3.2249,132.5475,3.9537,123.0559,4.1078,419.3006,15208.1885,158.5413,4.2552
106.4815,5.1442,110.1455,6.5835,132.5858,3.6131,123.0963,3.5263,419.3163,36.0222,158.5698,6.3147
106.5177,5.6374,110.1494,7.4633,132.5898,3.9537,123.0989,3.5188,419.3522,234.8111,158.5759,4.6608
106.5445,2.5263,110.151,3.0356,132.6037,3.9891,123.1378,3.5414,419.8317,19.7333,158.672,4.8287
106.5462,2.9396,110.1538,2.804,132.6146,3.891,123.1945,7.4311,419.8409,17.5444,158.6881,4.7413
106.5586,3.0994,110.1641,3.5301,132.675,4.1444,123.2039,3.8697,419.8638,18.2111,158.703,4.9441
106.5659,3.8441,110.1806,3.2673,132.6836,3.6403,123.2585,3.8647,419.9257,16.3333,158.7222,4.4021
106.5711,2.5692,110.1834,2.7261,132.6894,3.8447,123.298,3.4135,419.9474,26.5778,158.8012,4.486
106.5842,3.2534,110.1976,3.098,132.8316,4.3215,123.3038,3.7268,419.9866,71.5556,158.8062,4.3462
106.5878,2.5049,110.1998,3.0178,132.8403,4.5777,123.3584,3.6391,419.9879,88.0444,158.852,8.9266
106.6004,2.9045,110.2058,5.9955,132.8674,3358.7983,123.3611,3.7945,420.0582,18.4222,158.8688,4.2133
106.6015,2.7057,110.2152,3.0735,132.92,5.1281,123.3722,4,420.1635,20.7889,158.8703,834.9336
106.603,2.9181,110.2437,2.8129,132.9278,153.4877,123.3922,3.9774,420.1648,24.2,158.8902,4.8252
106.6058,5.8811,110.2509,2.9399,132.9289,170929.0938,123.422,3.7193,420.166,23.0667,158.8973,6.6364
106.6072,2.5107,110.2525,3.2784,132.9303,490.0463,123.4407,3.8471,420.2521,20.5778,158.9097,5.6224
106.6088,2.308,110.2569,5.8463,132.935,49.4932,123.5826,3.3659,420.274,38.9444,158.9112,9705.1396
106.6103,2.3879,110.2613,3.4009,132.9381,1854.8611,123.5939,7.9148,420.2833,35.9333,158.9129,5.4266
106.6391,2.77,110.264,3.0935,132.9419,4.0981,123.6198,3.599,420.2948,83.0111,158.9208,3.9476
106.644,2.809,110.2662,2.8797,132.9458,83.7657,123.631,3.3609,420.2958,223.5,158.934,797.5839
106.6589,2.8363,110.2684,2.7572,132.9511,3.8965,123.7054,3.8446,420.297,17.9,158.9435,14.7343
106.6704,2.6433,110.2711,7.0156,132.9712,4.0817,123.7445,3.1679,420.304,3221.3,159.0038,4.4056
106.6809,2.5049,110.2772,3.0267,132.9919,4.1063,123.7674,3.817,420.3052,19,159.0154,5.1049
106.6958,3.7329,110.2942,2.8909,133.0126,36.1117,123.8019,3.8672,420.3312,59.4778,159.0188,5.2762
106.7029,2.7973,110.3047,2.8976,133.0138,38134,123.8079,3.7794,420.3324,1242.9222,159.0293,42.9825
106.7085,5.9162,110.3102,2.9131,133.015,18.6975,123.8166,3.381,420.3565,15.6556,159.0448,4.5594
106.7117,2.6199,110.3333,3,133.0268,4.0109,123.8313,3.3283,420.4781,15.3333,159.0657,1868.028
106.7147,2.6433,110.3343,3.0267,133.0306,4.3079,123.8655,3.5614,420.5546,18.2,159.077,5.5664
106.7184,3.3879,110.3426,2.8976,133.0331,124.4033,123.8798,4.0075,420.8562,17.9222,159.1005,4.3846
106.7216,2.3177,110.3516,5.5857,133.0403,3.7221,123.891,3.2481,420.8594,89.0222,159.1021,791.5664
106.7241,2.4659,110.3569,2.7951,133.0502,75.2153,123.9006,291.0501,420.865,31.0778,159.1292,11.2378
106.7253,2.6101,110.3638,5.9978,133.062,4.3624,123.9016,322597.2813,420.9455,16.7444,159.1493,4.7238
106.7495,2.8869,110.3728,3.51,133.0639,14.3515,123.9028,324.5088,420.9643,117.6222,159.1752,5.021
106.7525,5.1326,110.3739,2.9911,133.0654,102.8856,123.9039,6.7193,420.9723,25.2889,159.1995,4.4406
106.7633,2.6433,110.3783,2.98,133.123,3.9782,123.9286,8.8346,421.0066,20.8333,159.2226,4.2727
106.7713,2.6472,110.3835,6.5768,133.134,3.8038,123.9692,50.7368,421.0079,58.5,159.2391,3.986
106.7792,2.809,110.3871,6.2873,133.1391,4.2807,123.9903,3.416,421.1423,64.4667,159.278,5.6084
106.8011,5.1852,110.3893,2.7261,133.153,4.0845,123.9917,3.8797,421.1862,1096.5555,159.3759,4.5315
106.809,10.6764,110.3959,3.784,133.166,3.8256,123.9959,4.2281,421.2258,263783.75,159.406,4.4545
106.8183,5.2105,110.3974,9.7773,133.1672,4.1471,124.0035,18.7268,421.2368,7.1444,159.4218,5.0245
106.8377,2.961,110.4003,2.6102,133.1885,4.4768,124.0053,252.7694,421.255,17.1222,159.4411,4.2238
106.8438,2.5244,110.403,2.608,133.2006,3.9237,124.0069,1658031.625,421.28,207.9778,159.4759,4.3916
106.8691,6.9493,110.4162,2.7951,133.2467,3.9428,124.0082,15.6742,421.281,24.9889,159.5446,4.5839
106.8712,2.3294,110.4174,3.1247,133.2662,3.7057,124.0095,33.6015,421.2888,17.5889,159.5754,4.3147
106.8739,2.7037,110.4207,2.5122,133.2739,4.109,124.0112,2.3484,421.294,39.2333,159.641,5.1538
106.8766,2.8596,110.4273,2.7929,133.3755,3.5995,124.0372,23.5589,421.2951,95.4222,159.6649,4.7867
106.8799,2.7524,110.4448,2.9376,133.3798,3.97,124.0399,17.1679,421.3074,501.2667,159.6764,4.0979
106.8856,2.7992,110.4498,2.9911,133.393,3.6866,124.0443,50.5163,421.3304,19.1667,159.6981,6.2308
106.8901,2.692,110.451,2.971,133.3978,4.4578,124.057,3.3709,421.3359,16.2556,159.77,4.6014
106.8943,2.6647,110.4554,3.4098,133.4026,3.9128,124.2026,4.2581,421.4488,16.8444,159.7764,4.8217
106.8975,2.8363,110.4614,2.8352,133.4181,4.2125,124.2087,3.6817,421.6695,18.1444,159.8699,10787.7549
106.9023,3.308,110.4642,3.9198,133.453,3.9564,124.2719,3.8972,421.8593,16.6556,159.8715,5.1434
106.9057,3.1637,110.4667,7.8864,133.6258,3.8719,124.3249,3.7619,421.8665,16.9222,159.8861,4.4056
106.9112,2.9474,110.4718,3.4165,133.6799,4.0354,124.3989,11.9699,421.9407,46.3444,159.93,9.6993
106.9253,2.4191,110.4729,2.51,133.6813,3.8638,124.421,4.2882,421.9854,17.4778,159.9389,87.5699
106.9287,2.3509,110.4878,2.9243,133.7686,3.6131,124.4399,3.7845,421.9924,690.2222,159.9472,4.3217
106.944,2.5828,110.4889,2.6615,133.7709,4.3815,124.4451,3.594,421.9936,32.8444,159.9648,72.3776
106.9552,3.0312,110.4906,3.2739,133.7977,4,124.513,3.8847,422.0225,35.5444,159.976,4.7937
106.9665,4.0448,110.4966,2.6659,133.926,126.3242,124.5556,6.812,422.0616,17.8111,159.9859,50.1364
106.9764,2.8655,110.5,3.3898,133.9323,1615.1989,124.6045,3.7744,422.1895,47.0333,159.9963,4.6958
106.9805,16.0078,110.501,2.9065,134.0172,437.5177,124.6213,3.7218,422.2292,52264.2656,160.0077,5.1469
106.9896,6.5419,110.5027,2.7506,134.0194,5.3733,124.6971,3.7594,422.3037,21.6556,160.0215,5.2517
107.0097,2.692,110.5135,3.6882,134.0242,3.8392,124.7025,3.3358,422.3107,748.5889,160.0244,5.2273
107.0184,2.8402,110.5377,6.441,134.034,10.5341,124.7967,3.4486,422.3121,42.1778,160.0398,4.2238
107.0248,155.191,110.5424,2.8931,134.0456,24.8692,124.8785,3.6491,422.8577,16.7444,160.0432,475.4475
107.0298,2.9337,110.5456,3.0913,134.0468,2134.5803,124.894,3.4536,422.9096,65.0333,160.061,89.4371
107.0328,3.308,110.5471,6.931,134.052,4.0082,124.8986,154.005,422.9246,16.8,160.097,4.8986
107.0381,2.5361,110.5485,3.3363,134.0684,4.3978,124.905,1528.8196,422.9423,30.7889,160.1599,4.1259
107.0458,3.3684,110.5561,3.2561,134.1448,5.218,124.908,3.604,422.9617,63.9444,160.163,4.6329
107.0496,5.5731,110.5694,3.2205,134.1518,4.5204,124.9875,16.2581,423.0388,17.1778,160.1709,4.9021
107.0644,2.4133,110.5711,3.7773,134.1772,3.6403,124.9899,5.2105,423.1267,15.7,160.2065,5.049
107.0729,3.4425,110.5749,2.9666,134.2873,3.8747,124.9909,7005.9473,423.1984,21.5444,160.2435,4.2063
107.0865,4.0819,110.5804,5.5768,134.3101,3.9537,124.9921,4.0201,423.2216,8677.6885,160.2717,4.4685
107.0927,2.6472,110.5865,3.4744,134.3126,3.9237,125.0007,3682.8096,423.2273,6.1778,160.2746,4.5769
107.0959,3.191,110.5892,3.1804,134.3663,3.7466,125.004,3870.386,423.2288,86.4333,160.2978,9.2273
107.098,2.4756,110.6108,2.7261,134.4542,4.3079,125.0063,10999.8945,423.2303,102.3,160.3255,5.514
107.101,2.4678,110.6251,3.3497,134.5763,3.6431,125.0092,19.0802,423.2322,6565.1001,160.3586,9.0455
107.1061,5.8908,110.6278,8.5256,134.5867,3.7003,125.0103,33094.9844,423.2335,546.2333,160.3646,5.4161
107.1206,2.4522,110.6334,3.0668,134.604,3.7548,125.0113,134.5363,423.2747,79.9778,160.3812,4.8846
107.1226,3.0253,110.6433,2.9599,134.614,3.5777,125.0132,242.2005,423.3145,20.9778,160.4829,4.507
107.1404,2.4581,110.6565,2.98,134.6399,4.0926,125.0239,65.985,423.3678,27.2778,160.5432,4.8392
107.1463,5.4483,110.6648,6.2895,134.6413,3.733,125.0352,394.7895,423.7837,16.8333,160.5453,4.5315
107.1524,2.4639,110.6676,2.9599,134.657,4.3488,125.0603,13.5213,423.9386,35.0111,160.5491,4.3217
107.156,3.8616,110.6709,3.1359,134.6829,3.9046,125.0967,127.3434,423.9399,19.4667,160.5504,4.1364
107.1581,6.7057,110.6726,3.6949,134.7017,4.6431,125.1165,4.4361,423.9884,18.2889,160.6793,5.8322
107.1753,2.4483,110.6808,3.2494,134.7178,3.6649,125.1872,3.6792,423.9897,17.6889,160.7724,4.7203
107.1825,3,110.6858,3.3586,134.7645,4.1935,125.2703,3.396,424.0278,17.7889,160.7998,4.6573
107.1842,2.6511,110.6903,3.49,134.8631,4.4523,125.3009,4.2005,424.0291,88.9222,160.8249,5.1993
107.1916,3.1053,110.6914,3.2405,134.8645,1415.4142,125.3525,3.188,424.0474,19,160.856,4.8916
107.1942,2.8168,110.7001,2.5323,134.8656,534.5504,125.384,3.5238,424.0658,26.5444,160.8673,224.0594
107.2047,2.8811,110.7029,3.735,134.9155,161.6839,125.3985,4.0426,424.2251,810.7444,160.8686,62.7762
107.2098,2.8811,110.7071,6.0423,134.935,457.4714,125.4073,3.4687,424.2332,26.2778,160.8953,4.3077
107.2263,2.4912,110.7085,3.1403,134.9392,3.9619,125.4272,3.0426,424.2345,74.4111,160.9109,8672.748
107.2285,2.6569,110.7096,2.9866,134.9428,24.0463,125.4287,3.7193,424.2364,65.9,160.9125,4.3776
107.2309,2.6121,110.7151,2.784,134.9727,428.545,125.4698,3.5063,424.3581,17.4222,160.9173,4.451
107.2472,7.6199,110.7255,2.9733,134.9877,4.1417,125.476,3.4461,424.5241,18.7333,160.9263,4.7797
107.2495,3.4776,110.7339,2.7617,135.0181,21.7248,125.4973,3.6441,424.6796,18.7333,160.9329,796.2308
107.2525,2.8713,110.735,6.9265,135.0295,22617.2363,125.5874,3.5489,424.8567,17.1778,160.9348,10.3951
107.2573,2.2125,110.7543,3.0178,135.0308,9320.7578,125.5972,3.5739,424.8971,31.3778,160.949,4.7203
107.269,2.6179,110.756,3.2628,135.0327,4.0381,125.6094,3.4386,424.8982,38.9556,160.956,152.1923
107.2708,2.848,110.7692,2.7706,135.0447,3579.1799,125.6335,3.9724,424.9401,16.1889,160.9943,4.5769
107.2779,2.4094,110.7797,2.4855,135.0502,9.7602,125.6416,3.2005,424.9504,104.3,160.998,5.7657
107.2927,3.076,110.7825,2.9777,135.052,3.8311,125.644,3.4035,425.2193,16.9889,161.0085,5.1573
107.2997,4.6472,110.7891,3.0045,135.0543,3.9837,125.6578,7.8521,425.2455,20.6111,161.0141,4.7517
107.3044,2.3528,110.7914,6.5991,135.0729,3.5722,125.7356,3.6291,425.2571,17.2667,161.0335,5.3531
107.3117,3.7407,110.7974,3.2606,135.077,3.7766,125.7682,3.4737,425.2898,78.0556,161.035,9.6014
107.3138,2.5828,110.8018,3.029,135.1116,3.921,125.8239,3.6992,425.5782,17.2444,161.045,920.3951
107.3179,2.3138,110.8057,2.8151,135.1325,4.2343,125.8614,3.1905,425.7698,19.5333,161.0643,10.5385
107.3211,3.3762,110.8107,6.4388,135.1474,4.1308,125.8894,5.8221,425.8148,16.6111,161.0812,17.2832
107.3237,2.883,110.8195,2.9844,135.1527,3.9809,125.8952,4.1303,425.9348,17.6,161.0985,4.6678
107.3253,3.8168,110.824,2.5056,135.1832,4.1689,125.8993,218259.5469,425.9367,22.5333,161.1188,4.4091
107.3396,3.2846,110.8284,3.0156,135.2728,4.0627,125.9017,4.1429,426.021,45.3,161.1377,5.3601
107.3414,4.9415,110.8301,4.049,135.298,4.4877,125.9037,3.9098,426.0222,31.0667,161.1846,4.7028
107.3502,2.9571,110.8323,3.1893,135.3046,3.7166,125.9624,4.1779,426.0354,43.4556,161.2175,4.4755
107.3655,2.4522,110.8445,3.6659,135.3561,3.8311,125.9652,4.1604,426.1157,18.9889,161.2292,4.6643
107.3823,2.8363,110.8622,2.9666,135.3863,4.3324,125.9772,3.5464,426.521,18.2222,161.2513,5.0105
107.385,2.7446,110.8716,6.0601,135.3884,3.4033,125.9942,4.1454,426.5248,18.4,161.2581,5.1678
107.3976,2.9454,110.8743,2.9532,135.3898,3.7902,126.0001,4.0276,426.8544,29.9333,161.2637,4.1853
107.4016,6.4016,110.8777,3.3675,135.3914,3.8038,126.0027,72696.2578,426.9468,16.5778,161.2911,4.2622
107.4029,3.5497,110.8854,2.9577,135.3931,3.7439,126.0039,97.5313,426.9479,70.1889,161.3214,4.1259
107.4066,2.7135,110.8921,2.8018,135.3978,3.6376,126.0098,4.4386,427.0368,17.1778,161.3266,4.6434
107.4109,2.7505,110.8938,3.5033,135.4534,4.1499,126.0112,8197.8467,427.3413,59.7333,161.3387,4.4476
107.4197,2.5789,110.8987,4146.7261,135.5272,4.4796,126.0193,20.1554,427.8065,16.7222,161.3822,4.542
107.4278,2.9747,110.8998,71.657,135.6982,3.8256,126.0231,3.6391,427.9441,17.3,161.4257,4.8636
107.4441,2.6452,110.9031,3.1114,135.7242,4.0817,126.0305,9.0201,427.9505,17.4556,161.4393,5.5594
107.4489,6.2437,110.9095,6.7617,135.7544,3.9264,126.0323,3.9098,428.0578,166.8445,161.4466,4.8671
107.4542,3.3489,110.9131,3.3942,135.9204,50.9346,126.0466,3.3835,428.2054,18.1333,161.4493,4.1084
107.4599,2.4834,110.9225,3.1024,135.9217,4.1853,126.0682,3.797,428.2066,55.6667,161.4604,12.0804
107.461,2.308,110.9281,6.2984,135.9359,4.0409,126.0802,3.3033,428.2078,17,161.5443,5.5105
107.4733,5.8109,110.9352,3.6437,135.9446,6750.2695,126.1226,3.797,428.5786,16.2222,161.5581,4.5
107.4862,2.9961,110.9491,2.8619,136.0068,66.6131,126.2891,4.0451,429.0309,38.3444,161.5719,4.3392
107.489,5.731,110.9595,9.3474,136.0161,9.1471,126.3208,3.9724,429.0321,147.2111,161.6467,4.4301
107.491,2.9025,110.9613,3.0668,136.0327,120.4114,126.3265,3.4962,429.1029,16.7111,161.6508,4.7308
107.4942,2.6218,110.9696,3.2004,136.034,25.1771,126.3583,4.1654,429.1231,7154.8887,161.6604,4.465
107.5194,2.1131,110.9755,158.7884,136.0479,4.3215,126.4645,4.1278,429.2104,17.7333,161.6667,4.451
107.5227,2.614,110.9818,2.5434,136.0625,3.5014,126.4663,3.396,429.2488,25.9778,161.6896,5.0839
107.5245,2.7992,110.9849,38.9243,136.0644,3.8937,126.4758,3.5815,429.2839,83.5111,161.7437,4.4231
107.5397,3.0351,111.0007,2.7216,136.0756,3.8011,126.5308,3.0902,429.4136,21.8889,161.8457,5.2937
107.5525,2.4094,111.0046,4.0579,136.0886,5.1553,126.576,3.7469,429.8415,17.8667,161.8669,12826.3848
107.5546,2.6179,111.0056,2.4944,136.0931,3.7466,126.639,3.7419,430.0161,3050.7556,161.8679,0.7098
107.5625,2.6842,111.0085,89.6993,136.2076,4.0027,126.6411,3.3559,430.1264,334.3222,161.8799,4.9091
107.5778,2.4659,111.0141,3.2762,136.2122,4.1471,126.7619,3.5338,430.1555,38.3444,161.8842,5.2203
107.5826,3.1053,111.0197,8710.7998,136.2476,4.1226,126.8559,4.0075,430.2876,17.3333,161.9282,739.465
107.5838,2.8577,111.0232,6.6771,136.344,4.2807,126.8758,4.3659,430.524,17.5333,161.936,5.6573
107.5909,2.5517,111.0449,32.392,136.3751,3.97,126.8957,13.0301,430.5356,18.5889,161.9619,4.5035
107.6085,2.3665,111.048,8.4588,136.3949,4.0463,126.8969,13.0251,430.7803,16.8333,161.9712,5.4965
107.6166,2.8928,111.0528,3.5702,136.4138,4.3025,126.9021,108.0902,430.8015,16.7,161.9728,5.4021
107.6446,3.1092,111.06,3.0045,136.5437,4.0082,126.9032,316.8596,430.8279,21.0889,161.9937,8.8392
107.6562,2.5107,111.0617,3.2428,136.566,4.2071,126.9046,85.1404,430.8557,16.5778,162.0167,5.2657
107.6609,2.7895,111.0628,3.4967,136.5673,4.6403,126.9166,3.0902,430.8791,27.5889,162.0416,5.2657
107.6635,2.5906,111.0812,2.9421,136.5764,3.9074,126.9354,47.1404,430.8803,395.9333,162.0536,4.3811
107.6662,2.1404,111.0894,2.8708,136.6044,3.8856,126.9952,17.7519,430.8819,15.6222,162.0616,4.7552
107.6699,2.5341,111.1072,3.7149,136.63,4.0136,126.9977,622.9699,430.9465,17.7667,162.1148,4.5804
107.6773,2.5341,111.1083,2.804,136.6779,3.4659,126.9997,3.8145,430.9573,16.0556,162.1265,4.5909
107.6811,2.3957,111.1138,2.7038,136.7888,3.8801,127.0008,171.7268,431.0193,109.8333,162.1412,4.1503
107.6826,9.9279,111.1167,2.7884,136.8614,5.1662,127.0033,13.198,431.028,132.7,162.1435,4.3916
107.6846,2.9318,111.1289,6.3586,136.8626,252.1717,127.0061,233.6541,431.0291,384.5222,162.2294,5.1434
107.6864,2.6823,111.1305,2.7751,136.8652,4.0736,127.0072,4.3333,431.0452,20.8222,162.2372,4.9685
107.6932,2.6764,111.1355,6.078,136.8741,3.9673,127.0108,4.0451,431.0901,1545.5333,162.2707,5.2622
107.695,2.6667,111.1411,2.6682,136.877,8.2234,127.0147,3.8922,431.12,4255.7554,162.2785,5.049
107.7054,8.2943,111.1456,2.951,136.8935,4.0954,127.0163,105.1053,431.1396,177.7222,162.283,4.6643
107.7077,2.9571,111.1533,3.8597,136.9093,4.049,127.0385,3.9048,431.1585,26.8778,162.3139,4.2413
107.7171,2.8187,111.1602,9.7171,136.9171,4.4523,127.0396,284.6717,431.299,15.5778,162.3174,4.6608
107.7282,3.2339,111.1655,3.0869,136.9337,196.4005,127.0477,3.6892,431.3007,196.4333,162.3291,3.986
107.7552,2.3626,111.1666,3.0134,136.9478,9.5259,127.0509,7220.9448,431.5049,17.0556,162.3642,5.3217
107.7569,3.2359,111.1694,3.1225,136.9699,3.6458,127.0521,3.7068,431.889,18.6444,162.3723,4.8147
107.7754,2.4756,111.1772,3.0156,136.9828,3.9428,127.0572,3.7544,431.9261,15.4444,162.3965,4.9615
107.7861,2.6179,111.1795,2.5479,137.0239,6714.7739,127.076,90.4311,431.9536,18.4444,162.4148,5.0664
107.7934,2.9493,111.1817,3.1915,137.0336,18.8065,127.1124,9.2782,432.093,26.8222,162.4302,5.3706
107.8045,2.6316,111.1916,3.0156,137.0351,4746.8667,127.1137,3.7644,432.1237,59.5333,162.5679,4.8147
107.8068,2.3489,111.1939,3.0913,137.0364,4.0981,127.1676,3.8496,432.1687,18.9778,162.5753,4.4755
107.8105,3.1715,111.1956,3.3118,137.0451,3.9673,127.1724,3.792,432.2204,3247.3223,162.6256,4.7028
107.8204,3.076,111.2054,7.1314,137.0604,8.2861,127.179,3.7769,432.3808,17.2222,162.6296,4.1958
107.8285,2.4483,111.2167,3.4878,137.1601,3.8474,127.2526,3.6015,432.8776,602.5889,162.7108,4.8601
107.83,3.2398,111.2323,2.9889,137.1708,3.733,127.2574,3.7193,433.026,213.2778,162.8284,4.2902
107.8365,2.462,111.2343,6.3586,137.1748,4.2698,127.285,4.3609,433.0549,26.6333,162.8533,5.1678
107.8533,2.6647,111.2356,3.118,137.2111,3.8638,127.3447,3.7494,433.0559,137.2,162.8644,4.6224
107.8608,3.0078,111.2412,3.6192,137.2188,3.8747,127.3955,3.6241,433.1169,94.4556,162.8656,21.035
107.8672,2.499,111.2473,3.2405,137.2354,3.8202,127.417,3.5489,433.1949,1107.0889,162.8679,127.1049
107.8838,2.6394,111.2545,3.1247,137.4021,3.6294,127.4687,3.3709,433.2243,193.1333,162.8883,4.535
107.9041,6.3665,111.2695,2.5412,137.4243,3.8093,127.5685,4.4336,433.2797,4841.5776,162.892,4.9545
107.9056,2.6979,111.2757,2.9955,137.4271,3.6485,127.6056,3.812,433.3162,18.7778,162.9027,584.2937
107.9082,2.6121,111.2849,5.8396,137.4603,4.3488,127.6425,3.782,433.3182,16.7778,162.91,4.7273
107.9098,5.1033,111.288,3.9154,137.4662,4.0627,127.6723,3.4561,433.3192,18.4444,162.9112,4.8706
107.9157,7.8226,111.2985,2.7617,137.4901,4.673,127.6827,4.1228,433.3314,85.5111,162.9205,265.0979
107.9182,2.8226,111.3018,2.804,137.4981,8.1662,127.7242,3.6667,433.3679,345.1222,162.9299,208.0874
107.9223,2.6667,111.3161,10.2027,137.5492,4.1471,127.8402,3.9624,433.5077,17.3667,162.9394,240.3497
107.9261,2.423,111.3247,2.9243,137.5747,3.7112,127.8743,3.5464,433.7857,17.9667,162.9533,24.0909
107.9278,2.807,111.3336,3.3786,137.6165,3.9918,127.8959,23.6742,433.8801,17.4111,162.9565,5767.2832
107.9338,87.2164,111.3414,3.3408,137.6491,3.3624,127.8969,43639.2969,433.9244,41.9889,162.9595,76.8706
107.9379,2.6608,111.345,6.3073,137.6864,4.2016,127.8981,5.6591,434.0215,17.3444,162.9675,2064.9719
107.9396,2.8129,111.3487,3.2428,137.7033,3.921,127.9544,3.5088,434.1331,16.4667,162.982,5.5245
107.951,2.8343,111.3644,3.2205,137.7504,3.782,127.9843,3.609,434.1491,18.5111,162.9855,4.3951
107.9528,2.9805,111.366,3.5367,137.8251,5.4114,128.007,20.9048,434.1582,26.6444,163.0101,4.2343
107.9656,2.8051,111.3798,3.0935,137.94,1280.4578,128.0108,8.4135,434.1592,1675.7778,163.0243,57.3322
107.9715,3.4659,111.3815,3.2227,137.9457,5.951,128.0224,3.9574,434.1982,134.1555,163.0396,142.2413
107.9954,2.5965,111.3835,5.8641,137.9859,3.6267,128.0338,7.7544,434.2265,17.5556,163.0605,4.7273
108.0122,671.8323,111.3957,5.7973,138.0168,22.8093,128.0349,23043.709,434.2346,44.1778,163.0759,53.5385
108.0139,2.7193,111.3989,3.5189,138.0192,33929.0781,128.0361,3.6441,434.236,771.8,163.1158,4.5105
108.0169,5.4016,111.4105,4.1693,138.0272,21.9973,128.0542,176.4185,434.2825,142.3333,163.1521,4.0839
108.02,26.4795,111.4199,2.8708,138.0305,3.7711,128.0713,4.5739,434.2838,123.4222,163.228,5.1573
108.0215,23.2027,111.424,4.1938,138.0315,4.0354,128.083,3.8271,434.3242,17.4111,163.2442,4.6958
108.0281,3.6511,111.4251,2.8797,138.0385,9.6839,128.0952,3.7143,434.8745,215.5111,163.2774,5.3357
108.0297,3.3216,111.4261,2.6993,138.051,4.6431,128.1798,3.782,434.9265,18.7778,163.296,4.9825
108.0333,2.3158,111.4289,3.8352,138.0555,23.9782,128.1841,4.0426,434.9448,18.2222,163.3235,4.4021
108.0363,5.3879,111.4325,6.7016,138.0756,4.1689,128.2305,3.6742,434.9469,86.1889,163.3311,5.5769
108.0401,2.6082,111.437,6.6481,138.0852,4.1417,128.2675,3.4135,434.9618,158.5222,163.4061,4.514
108.0465,2.7524,111.4406,3.3185,138.089,3.8311,128.3062,3.782,435.0233,17.0667,163.4225,4.6154
108.0492,2.9376,111.4686,3.0445,138.1542,3.6703,128.4178,3.0276,435.0439,16.2444,163.4769,4.972
108.0529,2.3509,111.4763,3.4878,138.1859,3.8174,128.4226,3.411,435.0836,15.9778,163.4848,5.042
108.0614,7.191,111.4781,3.1982,138.1892,3.8501,128.4357,3.614,435.1627,70.4444,163.5364,4.7133
108.0694,2.7544,111.487,2.9755,138.2019,3.9728,128.4687,3.4586,435.1929,1187.1222,163.5421,4.7692
108.0785,2.6238,111.4931,3.3229,138.2152,3.5613,128.4792,3.3208,435.2008,47.6889,163.5575,4.5105
108.0819,5.3041,111.4981,2.9777,138.2327,3.9101,128.523,3.7218,435.202,15.9222,163.6614,5.1469
108.0844,2.3587,111.4998,2.8263,138.2687,8.0082,128.5422,3.2556,435.2051,15.3778,163.6858,4.5385
108.0923,2.5556,111.5032,3.1403,138.3199,4.4469,128.5783,3.5614,435.2108,75.6111,163.864,4058.5071
108.1052,2.8558,111.5053,2.8864,138.3723,3.8338,128.5883,4.5689,435.2377,35.2222,163.8657,2861.874
108.1094,2.7271,111.5182,3.1448,138.4347,3.6975,128.619,3.782,435.2666,16.8778,163.9072,9.3322
